fpr,tpr
0.0,0.0
0.0,0.000643915003219575
0.0,0.004507405022537025
0.0,0.005795235028976175
0.0,0.01159047005795235
0.0,0.013522215067611075
0.0,0.014810045074050225
0.0,0.015453960077269801
0.0,0.01674179008370895
0.0,0.017385705086928525
0.0,0.018673535093367676
0.0,0.019317450096587252
0.0,0.023824855119124275
2.0832899314597614e-05,0.02446877012234385
2.0832899314597614e-05,0.030264005151320026
4.166579862919523e-05,0.030907920154539602
4.166579862919523e-05,0.03219575016097875
6.249869794379283e-05,0.039278815196394076
6.249869794379283e-05,0.04056664520283323
6.249869794379283e-05,0.04249839021249195
6.249869794379283e-05,0.043142305215711524
0.00010416449657298807,0.043142305215711524
0.00010416449657298807,0.0437862202189311
0.00010416449657298807,0.04507405022537025
0.00012499739588758566,0.04507405022537025
0.00012499739588758566,0.04700579523502898
0.0001458302952021833,0.04700579523502898
0.0001458302952021833,0.04764971023824855
0.0001458302952021833,0.049581455247907275
0.0001458302952021833,0.050869285254346426
0.0001874960938313785,0.054732775273663874
0.0001874960938313785,0.056664520283322604
0.0001874960938313785,0.05859626529298133
0.0001874960938313785,0.05988409529942048
0.00020832899314597613,0.06052801030264005
0.00020832899314597613,0.061171925305859624
0.00020832899314597613,0.062459755312298776
0.00020832899314597613,0.06310367031551835
0.00020832899314597613,0.0643915003219575
0.00020832899314597613,0.06632324533161622
0.00022916189246057373,0.06632324533161622
0.00022916189246057373,0.06825499034127495
0.00022916189246057373,0.07083065035415326
0.0002499947917751713,0.07083065035415326
0.0002499947917751713,0.0746941403734707
0.0002499947917751713,0.07791371538956858
0.0002916605904043666,0.07791371538956858
0.0002916605904043666,0.0798454603992273
0.0002916605904043666,0.08306503541532517
0.0002916605904043666,0.08435286542176433
0.0002916605904043666,0.0849967804249839
0.00031249348971896417,0.0849967804249839
0.00031249348971896417,0.08628461043142305
0.00031249348971896417,0.08886027044430135
0.0003958250869773546,0.09079201545396008
0.0003958250869773546,0.09143593045717965
0.0003958250869773546,0.0927237604636188
0.00041665798629195226,0.0927237604636188
0.00041665798629195226,0.09401159047005796
0.00043749088560654986,0.09401159047005796
0.00043749088560654986,0.09465550547327753
0.0004791566842357451,0.09465550547327753
0.0004791566842357451,0.0952994204764971
0.0004999895835503427,0.09723116548615583
0.0004999895835503427,0.10109465550547328
0.000541655382179538,0.10109465550547328
0.000541655382179538,0.10238248551191242
0.000541655382179538,0.10495814552479073
0.000541655382179538,0.1056020605280103
0.000541655382179538,0.10688989053444946
0.0005624882814941355,0.10688989053444946
0.0005624882814941355,0.10946555054732775
0.0005624882814941355,0.11204121056020605
0.0006041540801233308,0.11204121056020605
0.0006041540801233308,0.11268512556342562
0.0006041540801233308,0.11397295556986478
0.0006249869794379283,0.11783644558918223
0.0006249869794379283,0.11912427559562137
0.000645819878752526,0.11912427559562137
0.000645819878752526,0.12041210560206053
0.000645819878752526,0.12169993560849968
0.000645819878752526,0.12234385061171925
0.000645819878752526,0.12363168061815841
0.000645819878752526,0.12491951062459755
0.0006874856773817212,0.12556342562781714
0.0007083185766963188,0.12556342562781714
0.0007291514760109165,0.1262073406310367
0.0007291514760109165,0.12749517063747584
0.0007708172746401117,0.128783000643915
0.0008124830732693069,0.128783000643915
0.0008124830732693069,0.13007083065035416
0.0008124830732693069,0.13071474565357372
0.0008333159725839045,0.13071474565357372
0.0008333159725839045,0.1320025756600129
0.0008749817712130997,0.1320025756600129
0.0008749817712130997,0.13264649066323245
0.0009166475698422949,0.13264649066323245
0.0009166475698422949,0.13329040566645203
0.0009374804691568926,0.1339343206696716
0.0009374804691568926,0.13457823567289118
0.0009583133684714902,0.13457823567289118
0.0009583133684714902,0.13522215067611076
0.0009791462677860878,0.13522215067611076
0.0009791462677860878,0.1365099806825499
0.0009791462677860878,0.13779781068898905
0.0009791462677860878,0.13844172569220864
0.0009791462677860878,0.13972955569864778
0.0009791462677860878,0.14037347070186734
0.0009999791671006853,0.14101738570508693
0.0010416449657298806,0.14101738570508693
0.0010416449657298806,0.14166130070830651
0.001083310764359076,0.14166130070830651
0.001083310764359076,0.14359304571796522
0.001083310764359076,0.1448808757244044
0.001083310764359076,0.14616870573084353
0.0011041436636736734,0.14616870573084353
0.0011041436636736734,0.1468126207340631
0.0011041436636736734,0.14810045074050227
0.0011041436636736734,0.1493882807469414
0.001124976562988271,0.1493882807469414
0.001124976562988271,0.15067611075338055
0.001124976562988271,0.1519639407598197
0.001124976562988271,0.15260785576303929
0.0011458094623028687,0.15260785576303929
0.0011458094623028687,0.15325177076625884
0.0011458094623028687,0.15518351577591757
