fpr,tpr
0.0,0.0
0.0,0.0025756600128783
0.0,0.005795235028976175
0.0,0.14294913071474566
0.0,0.1519639407598197
0.0,0.1571152607855763
0.0,0.16097875080489377
0.0,0.16291049581455247
0.0,0.16419832582099164
0.0,0.1648422408242112
0.0,0.16806181584030908
0.0,0.16870573084352866
0.0,0.1706374758531874
0.0,0.17578879587894397
0.0,0.17900837089504185
0.0,0.17965228589826143
0.0,0.18222794591113972
0.0,0.18415969092079845
0.0,0.20025756600128783
0.0,0.20154539600772697
0.0,0.2034771410173857
0.0,0.20540888602704443
0.0,0.20669671603348358
0.0,0.21249195106245974
0.0,0.21313586606567933
0.0,0.21442369607211847
0.0,0.21571152607855762
0.0,0.21957501609787508
0.0,0.22021893110109467
2.0832899314597614e-05,0.22021893110109467
2.0832899314597614e-05,0.22086284610431423
2.0832899314597614e-05,0.22279459111397296
2.0832899314597614e-05,0.22343850611719254
2.0832899314597614e-05,0.2247263361236317
2.0832899314597614e-05,0.22537025112685125
2.0832899314597614e-05,0.22858982614294912
2.0832899314597614e-05,0.2298776561493883
2.0832899314597614e-05,0.23245331616226658
2.0832899314597614e-05,0.23374114616870573
2.0832899314597614e-05,0.23502897617514487
2.0832899314597614e-05,0.23631680618158404
2.0832899314597614e-05,0.2376046361880232
2.0832899314597614e-05,0.24146812620734062
4.166579862919523e-05,0.24146812620734062
4.166579862919523e-05,0.24919510624597555
4.166579862919523e-05,0.2511268512556343
4.166579862919523e-05,0.2524146812620734
4.166579862919523e-05,0.2549903412749517
4.166579862919523e-05,0.25627817128139085
4.166579862919523e-05,0.25820991629104956
4.166579862919523e-05,0.26142949130714743
4.166579862919523e-05,0.26980038634900194
4.166579862919523e-05,0.27430779137153893
4.166579862919523e-05,0.2762395363811977
4.166579862919523e-05,0.28525434642627173
6.249869794379283e-05,0.2910495814552479
6.249869794379283e-05,0.29426915647134577
6.249869794379283e-05,0.29684481648422406
6.249869794379283e-05,0.2987765614938828
6.249869794379283e-05,0.3007083065035415
6.249869794379283e-05,0.30907920154539603
6.249869794379283e-05,0.3116548615582743
6.249869794379283e-05,0.3148744365743722
6.249869794379283e-05,0.3174500965872505
6.249869794379283e-05,0.31873792659368966
6.249869794379283e-05,0.3193818415969092
6.249869794379283e-05,0.32066967160334836
6.249869794379283e-05,0.330328396651642
