precision,recall
0.03133954877507366,1.0
0.03937829239034058,0.9723116548615582
0.03972934547943763,0.9716677398583387
0.040218841740058714,0.9703799098518996
0.04430833582312518,0.9549259497746297
0.04966461142353818,0.943979394719897
0.050921891882471856,0.9407598197037991
0.05480381440578946,0.9362524146812621
0.06034081779356421,0.9188667095943336
0.09854801610120759,0.8828074694140373
0.13315566084295727,0.8686413393432066
0.13382382183336647,0.866709594333548
0.1775974457895437,0.8596265292981327
0.2110106298587974,0.8564069542820347
0.22334172963895885,0.8564069542820347
0.2508974116757982,0.8551191242755957
0.253097007813989,0.8551191242755957
0.25612343297974927,0.8551191242755957
0.25711519845111325,0.8551191242755957
0.26157179436675204,0.8551191242755957
0.2624505928853755,0.8551191242755957
0.26365085691510565,0.8518995492594977
0.26784624771201954,0.8480360592401803
0.27184466019417475,0.8473921442369607
0.2731423827314238,0.8473921442369607
0.27405247813411077,0.8473921442369607
0.27888105915011746,0.840952994204765
0.2807998279939798,0.840952994204765
0.28338762214983715,0.8403090792015454
0.2861849330112014,0.8390212491951062
0.2893025342004934,0.8306503541532517
0.290024769196127,0.8293625241468127
0.2995020156509367,0.8132646490663232
0.3007859014050965,0.8132646490663232
0.3021531100478469,0.8132646490663232
0.3056234718826406,0.8048937540244687
0.3058478101296795,0.8048937540244687
0.30703048180924286,0.8042498390212492
0.3151035011500128,0.793947198969736
0.33389121338912137,0.7707662588538313
0.3370150099122062,0.7662588538312942
0.33802412406662835,0.7578879587894398
0.33841288096607247,0.7578879587894398
0.33948658782809343,0.7578879587894398
0.3397806004618938,0.7578879587894398
0.3477970627503338,0.6709594333547971
0.4370737755734656,0.45396007726980037
0.43843283582089554,0.45396007726980037
0.4447969543147208,0.4513844172569221
0.47641886490807356,0.3837733419188667
0.5467869222096956,0.3122987765614939
0.5506257110352674,0.3116548615582743
0.5617715617715617,0.31036703155183515
0.6025039123630673,0.24790727623953637
0.6933797909407665,0.12813908564069543
0.16666666666666666,0.000643915003219575
1.0,0.0
