fpr,tpr
0.0,0.0
0.0,0.000643915003219575
0.0,0.00128783000643915
0.0,0.0025756600128783
0.0,0.005795235028976175
0.0,0.0070830650354153256
0.0,0.009658725048293626
0.0,0.012234385061171926
0.0,0.013522215067611075
0.0,0.01674179008370895
0.0,0.0180296200901481
0.0,0.019317450096587252
0.0,0.0206052801030264
0.0,0.20283322601416612
0.0,0.2041210560206053
0.0,0.2781712813908564
2.0832899314597614e-05,0.2781712813908564
2.0832899314597614e-05,0.2916934964584675
4.166579862919523e-05,0.2916934964584675
4.166579862919523e-05,0.29491307147456536
6.249869794379283e-05,0.29491307147456536
6.249869794379283e-05,0.29555698647778494
8.333159725839046e-05,0.29555698647778494
8.333159725839046e-05,0.30585962652929816
0.00010416449657298807,0.30585962652929816
0.00010416449657298807,0.30779137153895686
0.00012499739588758566,0.30779137153895686
0.00012499739588758566,0.31101094655505473
0.0001458302952021833,0.31101094655505473
0.0001458302952021833,0.3116548615582743
0.0001874960938313785,0.3116548615582743
0.0001874960938313785,0.31294269156471344
0.00020832899314597613,0.31294269156471344
0.00020832899314597613,0.31809401159047007
0.00022916189246057373,0.31809401159047007
0.00022916189246057373,0.32195750160978753
0.0002499947917751713,0.32195750160978753
0.0002499947917751713,0.32260141661300706
0.000270827691089769,0.32260141661300706
0.000270827691089769,0.3245331616226658
0.00031249348971896417,0.3245331616226658
0.00031249348971896417,0.3251770766258854
0.0003541592883481594,0.3251770766258854
0.0003541592883481594,0.3271088216355441
0.000374992187662757,0.3271088216355441
0.000374992187662757,0.33419188667095945
0.0003958250869773546,0.33419188667095945
0.0003958250869773546,0.33676754668383774
0.00045832378492114746,0.33676754668383774
0.00045832378492114746,0.3406310367031552
0.0004791566842357451,0.3406310367031552
0.0004791566842357451,0.3419188667095943
0.0005208224828649403,0.3419188667095943
0.0005208224828649403,0.3451384417256922
0.000541655382179538,0.3451384417256922
0.000541655382179538,0.34642627173213136
0.000645819878752526,0.34642627173213136
0.000645819878752526,0.34771410173857054
0.0006666527780671236,0.34771410173857054
0.0006666527780671236,0.3509336767546684
0.0006874856773817212,0.3509336767546684
0.0006874856773817212,0.35157759175788794
0.0007083185766963188,0.35157759175788794
0.0007083185766963188,0.3528654217643271
0.0007291514760109165,0.3528654217643271
0.0007291514760109165,0.3535093367675467
0.000749984375325514,0.3535093367675467
0.000749984375325514,0.3541532517707663
0.0007708172746401117,0.3541532517707663
0.0007708172746401117,0.3547971667739858
0.0007916501739547092,0.3547971667739858
0.0007916501739547092,0.3554410817772054
0.0008333159725839045,0.3554410817772054
0.0008333159725839045,0.3567289117836446
0.0008958146705276974,0.3567289117836446
0.0008958146705276974,0.3580167417900837
0.0009166475698422949,0.3580167417900837
0.0009166475698422949,0.36188023180940115
0.0009374804691568926,0.36188023180940115
0.0009374804691568926,0.3657437218287186
0.0010416449657298806,0.3657437218287186
0.0010416449657298806,0.36703155183515773
0.0010624778650444781,0.36703155183515773
0.0010624778650444781,0.3683193818415969
0.001083310764359076,0.3683193818415969
0.001083310764359076,0.3702511268512556
0.0011874752609320638,0.3702511268512556
0.0011874752609320638,0.37540244687701224
0.0012291410595612591,0.37540244687701224
0.0012291410595612591,0.37669027688345136
0.0012499739588758567,0.37669027688345136
0.0012499739588758567,0.37733419188667094
0.0012708068581904544,0.37733419188667094
0.0012708068581904544,0.37797810688989053
0.0013124726568196495,0.37797810688989053
0.0013124726568196495,0.3786220218931101
0.0013541384554488448,0.3786220218931101
0.0013541384554488448,0.3792659368963297
0.0013749713547634424,0.3792659368963297
0.0013749713547634424,0.3811976819059884
0.0013958042540780401,0.3811976819059884
0.0013958042540780401,0.3824855119124276
0.0014374700527072352,0.3831294269156471
0.001458302952021833,0.3831294269156471
0.001458302952021833,0.38506117192530587
0.001499968750651028,0.38506117192530587
0.001499968750651028,0.386349001931745
0.0015208016499656258,0.386349001931745
0.0015208016499656258,0.38699291693496457
0.0015416345492802234,0.38699291693496457
0.0015416345492802234,0.38828074694140374
0.0015833003479094184,0.38828074694140374
0.0015833003479094184,0.38892466194462333
0.0016249661465386137,0.38892466194462333
0.0016249661465386137,0.38956857694784286
0.001666631945167809,0.38956857694784286
0.001666631945167809,0.39021249195106245
0.0016874648444824066,0.39021249195106245
0.0016874648444824066,0.3934320669671603
0.0017082977437970041,0.3934320669671603
0.0017082977437970041,0.3940759819703799
0.001770796441740797,0.3940759819703799
0.001770796441740797,0.3947198969735995
0.0018332951396845898,0.3947198969735995
0.0018332951396845898,0.3953638119768191
0.001937459636257578,0.3953638119768191
0.001937459636257578,0.3960077269800386
